"pop","tau","hXX",".y.","group1","group2","n1","n2","statistic","p","p.adj","p.adj.signif"
"African",1.3,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,119044,0.0000000000000000000000000000000000000000000000000000000000000000000318,0.000000000000000000000000000000000000000000000000000000000000000000191,"***"
"African",1.3,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,99410,0.00000000000000000000000000000525,0.0000000000000000000000000000158,"***"
"African",1.3,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,54464,0.012,0.012,"*"
"African",1.3,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,17383,0.0000000000000000000000000000000000000000000164,0.0000000000000000000000000000000000000000000656,"***"
"African",1.3,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,72964,0.001,0.001,"***"
"African",1.3,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,90069,0.0000000000000000206,0.0000000000000000824,"***"
"African",1.3,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,124881,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000116,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000696,"***"
"African",1.3,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,81331,0.00000000717,0.0000000215,"***"
"African",1.3,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,105797,0.000000000000000000000000000000000000000109,0.000000000000000000000000000000000000000545,"***"
"African",1.3,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,75496,0.0000684,0.000137,"***"
"European",0.7,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,120650,0.00000000000000000000000000000000000000000000000000000000000000000000000469,0.00000000000000000000000000000000000000000000000000000000000000000000000938,"***"
"European",0.7,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,14684,0.0000000000000000000000000000000000000000000000000916,0.0000000000000000000000000000000000000000000000000916,"***"
"European",0.7,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.7,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,3766,0.0000000000000000000000000000000000000000000000000000000000000000000000000435,0.00000000000000000000000000000000000000000000000000000000000000000000000013,"***"
"European",0.7,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.7,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.7,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.7,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,79001,0.000000406,0.000000406,"***"
"European",0.7,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.7,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,10043,0.0000000000000000000000000000000000000000000000000000000000168,0.0000000000000000000000000000000000000000000000000000000000504,"***"
"European",0.7,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,114226,0.00000000000000000000000000000000000000000000000000000000228,0.00000000000000000000000000000000000000000000000000000000456,"***"
"European",0.7,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,121788,0.00000000000000000000000000000000000000000000000000000000000000000000000000778,0.0000000000000000000000000000000000000000000000000000000000000000000000000311,"***"
"European",0.7,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,124904,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000101,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000505,"***"
"European",0.7,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,93328,0.00000000000000000000213,0.00000000000000000000426,"***"
"European",0.7,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.7,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,22023,0.00000000000000000000000000000000000346,0.0000000000000000000000000000000000104,"***"
"European",0.7,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,56727,0.068,0.068,"ns"
"European",0.7,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,105102,0.00000000000000000000000000000000000000191,0.00000000000000000000000000000000000000764,"***"
"European",0.7,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,125026,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000486,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000243,"***"
"European",0.7,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,70332,0.017,0.017,"*"
"European",0.7,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.7,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,12505,0.00000000000000000000000000000000000000000000000000000317,0.00000000000000000000000000000000000000000000000000000634,"***"
"European",0.7,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,123202,0.0000000000000000000000000000000000000000000000000000000000000000000000000000023,0.0000000000000000000000000000000000000000000000000000000000000000000000000000092,"***"
"European",0.7,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,122471,0.000000000000000000000000000000000000000000000000000000000000000000000000000157,0.000000000000000000000000000000000000000000000000000000000000000000000000000471,"***"
"European",0.8,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,105332,0.000000000000000000000000000000000000000745,0.000000000000000000000000000000000000000745,"***"
"European",0.8,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,13574,0.000000000000000000000000000000000000000000000000000518,0.00000000000000000000000000000000000000000000000000104,"***"
"European",0.8,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.8,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,6542,0.000000000000000000000000000000000000000000000000000000000000000000196,0.000000000000000000000000000000000000000000000000000000000000000000588,"***"
"European",0.8,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.8,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.8,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,125119,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000279,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000014,"***"
"European",0.8,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,86187,0.000000000000311,0.000000000000311,"***"
"European",0.8,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.8,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,21091,0.0000000000000000000000000000000000000867,0.000000000000000000000000000000000000173,"***"
"European",0.8,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,104920,0.00000000000000000000000000000000000000402,0.0000000000000000000000000000000000000121,"***"
"European",0.8,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,116001,0.000000000000000000000000000000000000000000000000000000000000296,0.00000000000000000000000000000000000000000000000000000000000118,"***"
"European",0.8,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,123802,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000691,0.000000000000000000000000000000000000000000000000000000000000000000000000000000346,"***"
"European",0.8,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,99654,0.0000000000000000000000000000022,0.0000000000000000000000000000088,"***"
"European",0.8,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.8,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,40512,0.00000000000786,0.0000000000157,"***"
"European",0.8,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,56426,0.055,0.055,"ns"
"European",0.8,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,84934,0.00000000000514,0.0000000000154,"***"
"European",0.8,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,124323,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000032,0.000000000000000000000000000000000000000000000000000000000000000000000000000000016,"***"
"European",0.8,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,76324,0.0000226,0.0000226,"***"
"European",0.8,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.8,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,23164,0.000000000000000000000000000000000281,0.000000000000000000000000000000000562,"***"
"European",0.8,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,119157,0.0000000000000000000000000000000000000000000000000000000000000000000173,0.0000000000000000000000000000000000000000000000000000000000000000000519,"***"
"European",0.8,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,119293,0.00000000000000000000000000000000000000000000000000000000000000000000824,0.000000000000000000000000000000000000000000000000000000000000000000033,"***"
"European",0.9,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,81459,0.00000000566,0.00000000566,"***"
"European",0.9,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,13348,0.000000000000000000000000000000000000000000000000000178,0.000000000000000000000000000000000000000000000000000356,"***"
"European",0.9,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.9,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,10335,0.0000000000000000000000000000000000000000000000000000000000732,0.00000000000000000000000000000000000000000000000000000000022,"***"
"European",0.9,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.9,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.9,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,124020,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000192,0.000000000000000000000000000000000000000000000000000000000000000000000000000000096,"***"
"European",0.9,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,92827,0.00000000000000000000931,0.0000000000000000000279,"***"
"European",0.9,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.9,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,37054,0.00000000000000256,0.00000000000000256,"***"
"European",0.9,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,92044,0.0000000000000000000892,0.000000000000000000178,"***"
"European",0.9,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,102210,0.000000000000000000000000000000000176,0.000000000000000000000000000000000704,"***"
"European",0.9,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,121188,0.000000000000000000000000000000000000000000000000000000000000000000000000231,0.00000000000000000000000000000000000000000000000000000000000000000000000116,"***"
"European",0.9,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,104645,0.0000000000000000000000000000000000000123,0.0000000000000000000000000000000000000492,"***"
"European",0.9,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125249,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000128,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000768,"***"
"European",0.9,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,59188,0.288,0.576,"ns"
"European",0.9,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,55033,0.019,0.056,"ns"
"European",0.9,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,62287,0.917,0.917,"ns"
"European",0.9,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,122106,0.00000000000000000000000000000000000000000000000000000000000000000000000000127,0.00000000000000000000000000000000000000000000000000000000000000000000000000635,"***"
"European",0.9,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,82780,0.000000000451,0.000000000451,"***"
"European",0.9,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",0.9,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,36959,0.00000000000000202,0.00000000000000404,"***"
"European",0.9,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,111143,0.00000000000000000000000000000000000000000000000000631,0.0000000000000000000000000000000000000000000000000252,"***"
"European",0.9,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,110609,0.0000000000000000000000000000000000000000000000000751,0.000000000000000000000000000000000000000000000000225,"***"
"European",1,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,60477,0.506,0.506,"ns"
"European",1,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,13740,0.00000000000000000000000000000000000000000000000000113,0.00000000000000000000000000000000000000000000000000339,"***"
"European",1,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,15002,0.000000000000000000000000000000000000000000000000395,0.00000000000000000000000000000000000000000000000079,"***"
"European",1,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,121432,0.0000000000000000000000000000000000000000000000000000000000000000000000000584,0.000000000000000000000000000000000000000000000000000000000000000000000000292,"***"
"European",1,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,98635,0.0000000000000000000000000000797,0.000000000000000000000000000319,"***"
"European",1,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125248,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000128,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000768,"***"
"European",1,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,53271,0.004,0.004,"**"
"European",1,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,78959,0.000000435,0.00000087,"***"
"European",1,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,80625,0.0000000257,0.0000000771,"***"
"European",1,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,117668,0.0000000000000000000000000000000000000000000000000000000000000000503,0.000000000000000000000000000000000000000000000000000000000000000252,"***"
"European",1,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,108698,0.000000000000000000000000000000000000000000000425,0.0000000000000000000000000000000000000000000017,"***"
"European",1,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125199,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000172,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000103,"***"
"European",1,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,73981,0.000443,0.000886,"***"
"European",1,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,52658,0.002,0.002,"**"
"European",1,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,44353,0.0000000158,0.0000000474,"***"
"European",1,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,118275,0.000000000000000000000000000000000000000000000000000000000000000002,0.00000000000000000000000000000000000000000000000000000000000000001,"***"
"European",1,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,88497,0.0000000000000012,0.0000000000000024,"***"
"European",1,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125248,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000128,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000768,"***"
"European",1,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,50677,0.000219,0.000219,"***"
"European",1,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,100244,0.000000000000000000000000000000263,0.00000000000000000000000000000105,"***"
"European",1,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,95525,0.00000000000000000000000248,0.00000000000000000000000744,"***"
"European",1.1,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,46195,0.000000372,0.000000372,"***"
"European",1.1,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,14701,0.000000000000000000000000000000000000000000000000099,0.000000000000000000000000000000000000000000000000297,"***"
"European",1.1,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.1,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,20020,0.00000000000000000000000000000000000000113,0.00000000000000000000000000000000000000226,"***"
"European",1.1,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.1,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.1,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,118495,0.000000000000000000000000000000000000000000000000000000000000000000614,0.00000000000000000000000000000000000000000000000000000000000000000307,"***"
"European",1.1,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,103493,0.00000000000000000000000000000000000122,0.00000000000000000000000000000000000488,"***"
"European",1.1,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125201,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000017,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000102,"***"
"European",1.1,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,66724,0.205,0.41,"ns"
"European",1.1,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,67647,0.12,0.36,"ns"
"European",1.1,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,59542,0.34,0.41,"ns"
"European",1.1,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,114346,0.00000000000000000000000000000000000000000000000000000000126,0.0000000000000000000000000000000000000000000000000000000063,"***"
"European",1.1,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,111927,0.000000000000000000000000000000000000000000000000000158,0.000000000000000000000000000000000000000000000000000632,"***"
"European",1.1,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,124714,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000314,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000188,"***"
"European",1.1,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,84735,0.00000000000791,0.0000000000158,"***"
"European",1.1,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,49349,0.0000401,0.0000401,"***"
"European",1.1,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,32201,0.00000000000000000000486,0.0000000000000000000146,"***"
"European",1.1,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,114158,0.00000000000000000000000000000000000000000000000000000000319,0.000000000000000000000000000000000000000000000000000000016,"***"
"European",1.1,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,93759,0.000000000000000000000586,0.00000000000000000000234,"***"
"European",1.1,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125226,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000147,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000882,"***"
"European",1.1,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,62246,0.907,0.907,"ns"
"European",1.1,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,88710,0.000000000000000704,0.00000000000000211,"***"
"European",1.1,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,78025,0.0000019,0.0000038,"***"
"European",1.2,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,37201,0.00000000000000368,0.00000000000000368,"***"
"European",1.2,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,16070,0.0000000000000000000000000000000000000000000000497,0.000000000000000000000000000000000000000000000149,"***"
"European",1.2,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.2,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,25113,0.000000000000000000000000000000388,0.000000000000000000000000000000776,"***"
"European",1.2,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.2,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.2,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,115867,0.000000000000000000000000000000000000000000000000000000000000587,0.00000000000000000000000000000000000000000000000000000000000294,"***"
"European",1.2,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,107480,0.0000000000000000000000000000000000000000000875,0.00000000000000000000000000000000000000000035,"***"
"European",1.2,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,124970,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000068,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000408,"***"
"European",1.2,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,77320,0.00000546,0.0000109,"***"
"European",1.2,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,58606,0.214,0.214,"ns"
"European",1.2,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,44004,0.00000000838,0.0000000251,"***"
"European",1.2,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,111819,0.000000000000000000000000000000000000000000000000000264,0.00000000000000000000000000000000000000000000000000106,"***"
"European",1.2,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,114533,0.000000000000000000000000000000000000000000000000000000000496,0.00000000000000000000000000000000000000000000000000000000248,"***"
"European",1.2,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,122893,0.0000000000000000000000000000000000000000000000000000000000000000000000000000138,0.0000000000000000000000000000000000000000000000000000000000000000000000000000828,"***"
"European",1.2,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,92186,0.0000000000000000000595,0.000000000000000000119,"***"
"European",1.2,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,45483,0.000000114,0.000000114,"***"
"European",1.2,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,23957,0.00000000000000000000000000000000557,0.0000000000000000000000000000000167,"***"
"European",1.2,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,110658,0.0000000000000000000000000000000000000000000000000599,0.0000000000000000000000000000000000000000000000003,"***"
"European",1.2,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,98639,0.0000000000000000000000000000786,0.000000000000000000000000000314,"***"
"European",1.2,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125025,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000489,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000293,"***"
"European",1.2,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,71366,0.007,0.014,"*"
"European",1.2,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,77975,0.00000205,0.00000615,"***"
"European",1.2,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,62056,0.86,0.86,"ns"
"European",1.3,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,31920,0.00000000000000000000212,0.00000000000000000000212,"***"
"European",1.3,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,17784,0.000000000000000000000000000000000000000000093,0.000000000000000000000000000000000000000000279,"***"
"European",1.3,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.3,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,30036,0.00000000000000000000000663,0.0000000000000000000000133,"***"
"European",1.3,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.3,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.3,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,113833,0.0000000000000000000000000000000000000000000000000000000159,0.0000000000000000000000000000000000000000000000000000000795,"***"
